"autoctr","Stockcode","C_Code","SpecCode","CountryRefNo","AlsoRef","Status","CurrentPresence","Freshwater","Brackish","Saltwater","Land","Comments","Abundance","RefAbundance","Importance","RefImportance","ExVesselPrice","Aquaculture","RefAquaculture","LiveExportOrg","LiveExport","RefLiveExport","Game","Bait","Regulations","RefRegulations","Threatened","CountrySubComp","Entered","DateEntered","Modified","DateModified","Expert","DateChecked","TS","country"
148179,21247,"704",27162,27732,36625,"native","present",1,0,0,0,"Occurs in the Mekong basin. Also Ref. 36625, 43281.",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,3,1999-01-12,10,2002-10-16,10,2001-08-09,NA,"Viet Nam"
148188,21249,"704",27164,27732,43281,"native","present",1,0,0,0,"Known from the Mekong basin. Also Ref. 43281.",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,3,1999-01-14,10,2002-09-18,10,2001-08-09,NA,"Viet Nam"
195399,21261,"704",27176,114953,NA,"native","present",0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,14,2019-09-09,NA,2019-09-09,NA,NA,NA,"Viet Nam"
151337,21267,"704",27182,37770,NA,"native","present",1,0,0,0,"Occurs in the Mekong. Known to spawn in small streams and in ricefields. Based on one report , this species undertakes upstream migration in Tien Giang Province in July. It migrates downstream in October-December.",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,10,2001-08-17,NA,2001-09-24,NA,NA,NA,"Viet Nam"
151368,21278,"704",27192,36625,NA,"native","present",1,0,0,0,"Found in Mekong delta (Ref. 36625).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,393,2000-11-23,NA,2000-11-23,NA,NA,NA,"Viet Nam"
151487,21338,"704",27264,43281,NA,"native","present",1,0,0,0,"Found in the central and northern Viet Nam.  Present in Dakrong River (Ref. 89722) and Da River (Ref. 90167, 89724).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,10,2002-09-22,2,2012-06-04,NA,NA,NA,"Viet Nam"
151589,21384,"704",27338,58534,NA,"native","present",0,0,1,0,"Known from Nha Trang (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-08-08,NA,2007-08-08,NA,NA,NA,"Viet Nam"
151606,21390,"704",27341,9706,NA,"native","present",0,0,1,0,"Known from central Vietnam (Ref. 9706). Also Ref. 90102.","occasional (usually not seen)",9706,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2006-11-10,2291,2013-06-18,NA,NA,NA,"Viet Nam"
151620,21393,"704",27347,58534,NA,"native","present",0,0,1,0,"Known from Nha Trang (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-08-07,NA,2007-08-07,NA,NA,NA,"Viet Nam"
151721,21432,"704",27403,9706,NA,"questionable","possible",1,0,0,0,"Known from southern Vietnam (Ref. 9706).  Outside distributional range, occurrence needs verification.","occasional (usually not seen)",9706,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2006-11-10,10,2007-08-13,NA,NA,NA,"Viet Nam"
151728,21434,"704",27405,9706,NA,"native","present",0,0,1,0,"Known from the Gulf of Tonkin (Ref. 9706).","occasional (usually not seen)",9706,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2006-11-10,NA,2006-11-10,NA,NA,NA,"Viet Nam"
151946,21465,"704",27438,58534,NA,"native","present",0,0,1,0,"Known from Nha Trang (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-09-05,NA,2007-09-05,NA,NA,NA,"Viet Nam"
180360,21560,"704",27559,90102,NA,"native","present",0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,2291,2013-04-22,NA,2013-04-22,NA,NA,NA,"Viet Nam"
152135,21561,"704",27560,37816,NA,"native","present",0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,309,2001-12-04,NA,2001-12-04,NA,NA,NA,"Viet Nam"
152817,38672,"704",28052,44416,NA,"native","present",1,0,0,0,"Found in northern Vietnam (Ref.  44416). Present in Da River (Ref. 90167, 89724).  Also Ref. 43281.",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,10,2002-10-08,2,2012-06-01,NA,NA,NA,"Viet Nam"
152823,38674,"704",28054,46453,NA,"native","present",1,0,0,0,"Found in Ba Be Lake (Ref. 46453). Present in Da River (Ref. 90167, 89724).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,309,2003-04-04,2,2012-06-06,NA,NA,NA,"Viet Nam"
152882,38688,"704",28081,58534,NA,"native","present",0,0,1,0,"Known from Nha Trang (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-09-04,NA,2007-09-04,NA,NA,NA,"Viet Nam"
153093,38758,"704",28241,44416,NA,"native","present",1,0,0,0,"Occurs in northern Viet Nam (Ref. 44416). Present in Da River (Ref. 90167, 89724). Also Ref. 43281.",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,10,2002-09-22,2,2012-06-04,10,2003-10-07,NA,"Viet Nam"
196250,38776,"704",28270,123468,NA,"native","present",1,0,0,0,NA,NA,NA,NA,NA,NA,"never/rarely",NA,0,NA,NA,0,0,"no regulations",NA,0,0,14,2021-01-19,NA,2021-01-19,NA,NA,NA,"Viet Nam"
153265,38880,"704",46118,44416,NA,"native","present",1,0,0,0,"Found in northern Vietnam (Ref. 44416).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,10,2003-10-23,NA,2003-10-23,NA,NA,NA,"Viet Nam"
153280,38889,"704",46136,58534,NA,"native","present",0,0,1,0,"Known from Nha Trang (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-09-18,NA,2007-09-18,NA,NA,NA,"Viet Nam"
153611,39069,"704",46372,58534,NA,"native","present",0,0,1,0,"Known from the Spratly islands (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-08-15,NA,2007-08-15,NA,NA,NA,"Viet Nam"
153656,39080,"704",46386,58534,87929,"native","present",0,0,1,0,"Known from Quang Ninh-Cat Ba (Ref. 58534); collected from Kien Giang province, Ha Tien market (Ref. 87929).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-08-16,14,2011-10-12,NA,NA,NA,"Viet Nam"
153698,39096,"704",46404,11441,NA,"native","present",0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,113,1998-02-20,NA,1998-02-20,NA,NA,NA,"Viet Nam"
203127,39119,"704",46429,79876,NA,"questionable","possible",0,0,1,0,"Outside distributional range (Ref. 79876). Reported to be found everywhere in Vietnam, in Nha Trang Bay, and is found all-year round at depths of 5-100 m, It is most common in summer at 10-50 . It was captured also in Van Phong Bay to the north of Nha Trang. It is common on soft grounds, but was found also near and on coral reefs. Reported to be cauht with hook and line and harpoon; one specimen in 2006 found in a shop specializing in coral fishes. It is common in fish markets of the city of Nha Trang and is edible (Ref. 79889).",NA,NA,NA,NA,NA,"never/rarely",NA,0,NA,NA,0,0,"no regulations",NA,0,0,14,2025-04-09,NA,2025-04-09,NA,NA,NA,"Viet Nam"
154198,39345,"704",46706,44416,NA,"native","present",1,0,0,0,"Known from northern Vietnam (Ref. 44416).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,10,2003-09-26,10,2010-01-29,NA,NA,NA,"Viet Nam"
181433,39371,"704",46736,90102,NA,"native","present",0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,2310,2013-05-29,NA,2013-05-29,NA,NA,NA,"Viet Nam"
182120,39572,"704",46985,92340,NA,"native","present",0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,14,2013-07-23,NA,2013-07-23,NA,NA,NA,"Viet Nam"
154948,39687,"704",47136,44416,NA,"native","present",1,1,1,0,"Known from Hanoi, northern Vietnam (Ref. 44416). Also Ref. 12965, 34809.",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,10,1998-03-13,10,2003-10-24,10,2001-07-25,NA,"Viet Nam"
155051,39731,"704",47204,13227,NA,"native","present",0,0,1,0,"Also Ref. 27223.",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,2,1998-03-17,14,1998-10-06,NA,NA,NA,"Viet Nam"
155159,39781,"704",47276,46452,NA,"native","present",1,0,0,0,"Status of threat: Vulnerable (Ref. 46452).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,1,0,309,2003-04-03,NA,2003-04-03,NA,NA,NA,"Viet Nam"
178101,39846,"704",47352,89724,NA,"native","present",1,0,0,0,"Present in Da River (Ref. 90167, 89724).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,2,2012-06-05,NA,2012-06-05,NA,NA,NA,"Viet Nam"
178103,39847,"704",47354,89724,NA,"native","present",1,0,0,0,"Present in Da River (Ref. 90167, 89724).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,2,2012-06-05,NA,2012-06-05,NA,NA,NA,"Viet Nam"
155870,40242,"704",47916,126065,NA,"misidentification","absent",0,0,1,0,"Misidentification of <i>Symphurus brachycephalus</i> (Ref. 126065).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,2,1998-04-24,14,2022-04-21,NA,NA,NA,"Viet Nam"
157179,41167,"704",48981,58534,NA,"native","present",0,0,1,0,"Known from Nha Trang (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-09-04,NA,2007-09-04,NA,NA,NA,"Viet Nam"
159359,42568,"704",50950,44416,NA,"native","present",1,0,0,0,"Found in northern Vietnam (Ref. 44416).  Present in Da River (Ref. 90167, 89724).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,10,2003-10-23,2,2012-06-04,NA,NA,NA,"Viet Nam"
159367,42570,"704",50951,44416,NA,"native","present",1,0,0,0,"Found in northern Vietnam (Ref. 44416). Present in Da River (Ref. 90167, 89724).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,10,2003-10-23,2,2012-06-04,NA,NA,NA,"Viet Nam"
159390,42588,"704",50977,44416,43281,"native","present",1,0,0,0,"Known from Tonkin, northern Vietnam (Ref. 6868). Found in Red River basin (Ref. 43281).  Present in Da River (Ref. 90167, 89724).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,10,1999-01-28,2,2012-06-01,10,2002-10-08,NA,"Viet Nam"
160796,43592,"704",52400,44416,NA,"native","present",1,0,0,0,"Found in northern Vietnam (Ref. 44416).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,10,2003-10-27,NA,2003-10-27,NA,NA,NA,"Viet Nam"
160824,43609,"704",52427,58534,NA,"native","present",0,0,1,0,"Known from Nha Trang (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-09-04,NA,2007-09-04,NA,NA,NA,"Viet Nam"
156561,40705,"704",48458,43281,NA,"native","present",1,0,0,0,"Reported from Song Boi in Hoa Binh Province (Ref. 44416).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,10,2002-09-07,10,2003-09-19,NA,NA,NA,"Viet Nam"
157227,41201,"704",49051,44416,36625,"native","present",1,0,0,0,"Known from northern Vietnam (Ref. 44416). Found in Red River (Ref. 27732) and Mekong basin  (Ref. 36625, 43281). Present in Da River (Ref. 90167, 89724). Recorded as having been or being farmed in rice fields (Ref. 119549).",NA,NA,"commercial",12693,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1,1998-06-25,14,2019-07-30,10,2001-06-26,NA,"Viet Nam"
151919,41219,"704",49109,9705,46452,"native","present",0,0,1,0,"Known from the Gulf of Tonkin and Coast of Central of Vietnam (Ref. 9705).  Also Ref. 46452.","scarce (very unlikely)",9705,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,22,1995-08-17,14,2014-09-19,NA,NA,NA,"Viet Nam"
157448,41368,"704",49409,58534,NA,"native","present",0,0,1,0,"Known from Quang Ninh-Cat Ba (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,"live food",34166,0,0,NA,NA,0,0,1472,2007-09-19,393,2007-12-31,NA,NA,NA,"Viet Nam"
157456,41372,"704",49419,58534,NA,"native","present",0,0,1,0,"Known from Nha Trang (Ref. 58534).  Also Ref. 27115, 90102, 43239.",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,113,1998-08-14,2291,2014-12-05,NA,NA,NA,"Viet Nam"
157648,41488,"704",49577,44416,NA,"native","present",1,1,0,0,"Observed in the 1998 survey in Quang Ninh Province as <i>Oryzias cf. curvinotus</i> (Ref. 44416). Also Ref. 27139.",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,303,1998-09-10,10,2004-08-10,NA,NA,NA,"Viet Nam"
158476,42013,"704",50270,44416,43281,"native","present",1,0,0,0,"Observed in the 1998 survey in Quang Ninh Province, nothern Vietnam (Ref. 44416). Also Ref. 43281.",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,10,2002-10-10,10,2003-10-24,NA,NA,NA,"Viet Nam"
158477,42014,"704",50271,27658,NA,"native","present",1,1,0,0,"Found only in Mekong delta.",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,10,1998-11-24,NA,1998-11-24,NA,NA,NA,"Viet Nam"
158610,42092,"704",50363,44416,12693,"native","present",1,0,0,0,"Known from Nam Na and Nam Lay in Lai Chau, northern Vietnam (Ref. 44416). Found in the Mekong basin (Ref. 43281). Also Ref. 12693.",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,393,2000-10-05,10,2003-10-20,10,2001-08-08,NA,"Viet Nam"
158621,42097,"704",50375,37823,NA,"native","present",1,0,0,0,"Found in Red River.",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,10,2001-05-17,NA,2001-05-17,NA,NA,NA,"Viet Nam"
158624,42099,"704",50377,42935,43281,"native","present",1,0,0,0,"Known from the Mekong and Dong Nai basins. Collected from Lam Dong Prov., River Dai Tan at village Lam Ha south of Da Lat and Kontum Prov., River Pako (Ref. 42935). Also Ref. 43281.",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,14,2002-08-07,10,2002-10-05,10,2002-10-05,NA,"Viet Nam"
158635,42106,"704",50385,40772,NA,"native","present",1,0,0,0,"Known from the upper Sekong and Se Banghiang (Ref. 40772).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,10,2006-01-26,NA,2006-01-26,NA,NA,NA,"Viet Nam"
158650,42115,"704",50395,27732,NA,"native","present",1,0,0,0,"Occurs in the Mekong basin (Ref. 27732, 43281).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,3,1998-12-05,113,2003-03-03,10,2001-08-15,NA,"Viet Nam"
158657,42118,"704",50400,27732,36654,"native","present",1,0,0,0,"Occurs in the Mekong basin. Also Ref. 36654, 83418.",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,3,1998-12-05,10,2011-11-22,10,2001-08-12,NA,"Viet Nam"
158804,42192,"704",50485,27732,43281,"native","present",1,0,0,0,"Occurs in the Mekong basin.  Also known from Annam (Ref. 26580).  Also Ref. 43281.",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,3,1998-12-08,1034,2004-09-24,10,2001-08-15,NA,"Viet Nam"
158844,42205,"704",50504,44416,36625,"native","present",1,0,0,0,"Known from northern Vietnam (Ref. 44416). Also found in the Mekong basin (Ref. 27732). Also Ref. 43281.",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,3,1998-12-08,10,2003-10-27,10,2001-08-15,NA,"Viet Nam"
159157,42422,"704",50748,58534,NA,"native","present",0,0,1,0,"Museum: Hon Lon of Nhatrang Bay, CAS 57653. Cua Be abd Mui Dongba, CAS 57655. Cu Lao Hon, CAS 72676. Hon Mieu of Nhatrang Bay, CAS 67845 (Ref. 27772). Also Ref. 90102.",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,14,1999-01-12,2291,2013-06-03,NA,NA,NA,"Viet Nam"
159242,42481,"704",50841,27732,39392,"native","present",1,0,0,0,"Occurs in the Mekong basin. Also Ref. 39392.",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,3,1999-01-21,10,2001-07-31 00:10:15,10,2001-07-31 00:10:16,NA,"Viet Nam"
159293,42510,"704",50885,58534,NA,"native","present",0,0,1,0,"Known from Quang Ninh-Cat Ba, Nha Trang and Spratly islands (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-08-09,NA,2007-08-09,NA,NA,NA,"Viet Nam"
159336,42545,"704",50924,44416,NA,"native","present",1,0,0,0,"Found in northern Vietnam (Ref. 44416).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,10,2003-10-23,NA,2003-10-23,NA,NA,NA,"Viet Nam"
160157,43087,"704",51563,27223,NA,"native","present",0,0,1,0,"Also in Ref. 90102.  Museum: Ilot du Sud (Cu Lao Thu), off southern tip of Poulo Cecir de Mer, CAS 48184 (Ref. 27223).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,14,1999-02-19,2310,2013-05-27,NA,NA,NA,"Viet Nam"
160292,43181,"704",51692,26292,NA,"native","present",0,0,1,0,"Museum: S coast of Che Isle, Nha Trang Bay, ZMMGU P-20258 (holotype of <i>M. astakhovi</i>, 12.1 cm SL) (Ref. 26292).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,14,1999-03-17,NA,1999-03-17,NA,NA,NA,"Viet Nam"
160329,43220,"704",51766,9706,NA,"native","present",0,0,1,0,"Known from Phuquoc islands (Ref. 9706).","scarce (very unlikely)",9706,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2006-11-10,NA,2006-11-10,NA,NA,NA,"Viet Nam"
160538,43374,"704",51997,44416,NA,"questionable","possible",1,0,0,0,"Expected to occur in northern Vietnam (Re. 44416).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,10,2003-09-19,NA,2003-09-19,NA,NA,NA,"Viet Nam"
160932,43695,"704",52535,30226,87929,"native","present",1,0,0,0,"Known from the mouth of the Mekong basin in southern Viet Nam (Ref. 30226); in Kinh Thuy Cai canal, 10 km east of Vinh Long, at mouth of canal into Mekong (Ref. 33021); from Song Hau Giang, a branch of the Mekong River also known as the Bassac River (Ref. 87929).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,393,1999-05-10,14,2011-10-12,NA,NA,NA,"Viet Nam"
161049,43779,"704",52632,44416,NA,"native","present",1,0,0,0,"Expected to occur in the country (Ref. 44416).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,14,2003-04-13,NA,2003-04-13,NA,NA,NA,"Viet Nam"
161162,43880,"704",52799,58534,NA,"native","present",0,0,1,0,"Known from Quang Ninh-Cat Ba (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-09-04,NA,2007-09-04,NA,NA,NA,"Viet Nam"
161241,43932,"704",52892,30434,NA,"native","present",0,0,1,0,"Museum: Tonking Bay, FAKU S.360 (holotype of <i>C. atridorsalis</i>, 11.24 cm SL) (Ref. 30434).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,14,1999-06-10,NA,1999-06-10,NA,NA,NA,"Viet Nam"
161259,43939,"704",52902,30434,NA,"native","present",0,0,1,0,"Known from Nha-Trang (Ref. 30434).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,14,1999-06-10,NA,1999-06-10,NA,NA,NA,"Viet Nam"
161518,44148,"704",53220,58534,NA,"native","present",0,0,1,0,"Known from the Spratly islands (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-08-09,NA,2007-08-09,NA,NA,NA,"Viet Nam"
162088,44611,"704",53792,30915,NA,"native","present",0,0,1,0,"Nha Trang.",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1,1999-08-17,NA,1999-08-17,NA,NA,NA,"Viet Nam"
162122,44633,"704",53815,46452,55784,"native","present",0,0,1,0,"Known from Danang Sea, Khanh Hoa (Ref. 30915), Hon Ong and Phu Quoc Island, in deeper waters, usually caught by trawlers far offshore (Ref. 129070). Listed in the Vietnam Red Data Book, although the accompanying picture is of <i>H. trimaculatus</i>. Also Ref. 55784, 115213.
Status of threat: Vulnerable (Ref. 46452), Endangered (Ref. 129070).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,"protected",30915,1,0,1,1999-08-24,2237,2023-08-23,14,2023-02-10,NA,"Viet Nam"
162130,44634,"704",53816,58534,NA,"native","present",0,0,1,0,"Known from Quang Ninh-Cat Ba and Cu Lao Cham (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-08-15,NA,2007-08-15,NA,NA,NA,"Viet Nam"
162164,44654,"704",53836,9706,NA,"native","present",0,0,1,0,"Known from the Gulf of Tonkin and central Vietnam (Ref. 9706).","scarce (very unlikely)",9706,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2006-11-10,NA,2006-11-10,NA,NA,NA,"Viet Nam"
162210,44693,"704",53882,9706,NA,"native","present",0,0,1,0,"Known from the Gulf of Tonkin (Ref. 9706).","occasional (usually not seen)",9706,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,113,2006-11-17,113,2006-11-29,NA,NA,NA,"Viet Nam"
162227,44717,"704",53911,9706,46452,"native","present",0,0,1,0,"Known from the Gulf of Tonkin (Ref. 9706), Quang Tri Sea, Khanh Hoa (Ref. 30915), Hon Ong and Phu Quoc Island, on soft bottom areas with sand silt and seagrass (Ref. 129070). Genetically distinct from Japanese specimens (Ref. 30915). Listed as Endangered in 1994 Vietnam Red Data Book as <i>H. japonicus</i>.  Also Ref. 46452.","scarce (very unlikely)",9706,NA,NA,NA,NA,NA,0,NA,NA,0,0,"protected",NA,0,0,1,1999-09-10,2237,2023-08-23,NA,NA,NA,"Viet Nam"
162240,44732,"704",53925,36625,43281,"native","present",1,0,0,0,"Found in Mekong delta (Ref. 36625). Also Ref. 43281.",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,393,2000-11-23,10,2002-10-10,10,2002-10-10,NA,"Viet Nam"
162275,44749,"704",53950,9705,NA,"native","present",0,0,1,0,"Occurs in the Gulf of Tonkin, coast of central and southern Vietnam (Ref. 9705).  Also Ref. 9912.","common (usually seen)",9705,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,113,2001-08-20,14,2023-04-21,NA,NA,NA,"Viet Nam"
162499,44906,"704",54133,58534,NA,"native","present",0,0,1,0,"Known from Quang Ninh-Cat Ba (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-08-17,NA,2007-08-17,NA,NA,NA,"Viet Nam"
162573,44940,"704",54206,9706,NA,"native","present",0,0,1,0,"Known from the Gulf of Tonkin (Ref. 9706).","occasional (usually not seen)",9706,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2006-11-10,NA,2006-11-10,NA,NA,NA,"Viet Nam"
180088,44941,"704",54210,90102,NA,"native","present",0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,14,2013-04-15,NA,2013-04-15,NA,NA,NA,"Viet Nam"
162712,45047,"704",54380,44416,NA,"native","present",1,0,0,0,"Found in northern Vietnam (Ref. 44416).  Present in Da River (Ref. 90167, 89724).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,10,2003-09-19,2,2012-06-04,NA,NA,NA,"Viet Nam"
162834,45104,"704",54451,9705,NA,"native","present",0,0,1,0,"Known from the Gulf of Tonkin (Ref. 9705).","occasional (usually not seen)",9705,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2006-11-07,NA,2006-11-07,NA,NA,NA,"Viet Nam"
162916,45137,"704",54509,44416,46893,"native","present",1,1,1,0,"Observed during a 1998 survey in Quang Ninh Province, northern Vietnam (Ref. 44416).  Also Ref. 58534.",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,393,2003-07-03,1472,2007-09-04,10,2003-10-27,NA,"Viet Nam"
163040,45201,"704",54598,58534,NA,"native","present",0,0,1,0,"Known from Quang Ninh-Cat Ba (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-09-05,NA,2007-09-05,NA,NA,NA,"Viet Nam"
191620,45224,"704",54626,114953,NA,"native","present",0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,14,2017-06-02,NA,2017-06-02,NA,NA,NA,"Viet Nam"
163087,45225,"704",54627,114953,NA,"questionable","possible",0,0,1,0,"Known from the Gulf of Tonkin (Ref. 9705).  Outside distributional range (Ref. 114953).","scarce (very unlikely)",9705,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2006-11-07,14,2017-06-02,NA,NA,NA,"Viet Nam"
163120,45249,"704",54660,43281,12693,"native","present",1,0,0,0,"Known from the Dong Ngai River (Saigon River) and Mekong River (Ref. 43281).  Also occurs in Annam (Ref. 26580).  Also Ref. 12693, 30857, 36654.",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,10,1999-12-14,1034,2004-09-24,10,2001-08-07,NA,"Viet Nam"
163125,45250,"704",54662,36654,NA,"native","present",1,0,0,0,"Also Ref. 43281.",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,393,2000-11-27,113,2003-03-05,NA,NA,NA,"Viet Nam"
163131,45258,"704",54671,44416,26580,"native","present",1,0,0,0,"Known from Annam (Ref. 26580). Type locality, Hue (Ref. 44416). Present in Da River (Ref. 90167, 89724).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,10,1999-12-15,2,2012-06-04,NA,NA,NA,"Viet Nam"
